name;description;price;categories;quantity;images;source_url;color;material
Palister Dress Women's;Palister Dress Women's;1600;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/S25-X000007653-Palister-Dress-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000007653-Palister-Dress-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/palister-dress;Black;Nylon
Patera Parka Women's;Patera Parka Women's;3200;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000009949-Patera-Parka-Nightscape-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009949-Patera-Parka-Nightscape-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/patera-parka-9949;Red;GORE-TEX
Practitioner AR Hoody Women's;Practitioner AR Hoody Women's;1320;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000010532-Practitioner-AR-Hoody-Carbon-Copy-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010532-Practitioner-AR-Hoody-Carbon-Copy-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/practitioner-ar-hoody;;
Proton Heavyweight Hoody Women's;Proton Heavyweight Hoody Women's;1600;Clothing/Women;10;https://images.arcteryx.com/details/1350x1710/F25-X000010588-Proton-Heavyweight-Hoody-Glacial-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010588-Proton-Heavyweight-Hoody-Glacial-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/proton-heavyweight-hoody-0588;Red;
Proton Hoody Women's;Proton Hoody Women's;1400;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000009095-Proton-Hoody-Blaze-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009095-Proton-Hoody-Blaze-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/proton-hoody-9095;;
Proton SL Hoody Women's;Proton SL Hoody Women's;1120;Clothing/Women;1;https://images.arcteryx.com/details/1350x1710/S25-X000009508-Proton-SL-Hoody-Phosphorescent-Stone-Green-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009508-Proton-SL-Hoody-Phosphorescent-Stone-Green-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/proton-sl-hoody-9508;Green;
Psiphon Hoody Women's;Psiphon Hoody Women's;1400;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000009515-Psiphon-Hoody-Black-Graphite-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009515-Psiphon-Hoody-Black-Graphite-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/psiphon-hoody-9515;Black;
Psiphon Pant Women's;Psiphon Pant Women's;960;Clothing/Women;10;https://images.arcteryx.com/details/1350x1710/S25-X000009505-Psiphon-Pant-Black-Graphite-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009505-Psiphon-Pant-Black-Graphite-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/psiphon-pant-9505;Black;
Rho Boot Cut Bottom Women's;Rho Boot Cut Bottom Women's;360;Clothing/Women;1;https://images.arcteryx.com/details/1350x1710/F24-X000007305-Rho-Boot-Cut-Bottom-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F24-X000007305-Rho-Boot-Cut-Bottom-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-boot-cut-bottom;Black;
Rho Bottom Women's;Rho Bottom Women's;400;Clothing/Women;8;https://images.arcteryx.com/details/1350x1710/F24-X000007308-Rho-Bottom-Stratus-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F24-X000007308-Rho-Bottom-Stratus-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-bottom;Red;
Rho Bottom Women's;Rho Bottom Women's;400;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/F25-X000010534-Rho-Bottom-Aster-Lt-Iola-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010534-Rho-Bottom-Aster-Lt-Iola-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-bottom-0534;Red;
Rho Bottom Print Women's;Rho Bottom Print Women's;480;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000007299-Rho-Bottom-Print-Bliss-Grottoflage-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000007299-Rho-Bottom-Print-Bliss-Grottoflage-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-bottom-print-7299;Red;
Rho Crew Neck LS Women's;Rho Crew Neck LS Women's;400;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/F25-X000008472-Rho-Crew-Neck-LS-Aster-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008472-Rho-Crew-Neck-LS-Aster-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-crew-neck-ls-8472;Red;
Rho Hoody Women's;Rho Hoody Women's;480;Clothing/Women;10;https://images.arcteryx.com/details/1350x1710/F25-X000007326-Rho-Hoody-Vitality-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000007326-Rho-Hoody-Vitality-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-hoody;;Polyester
Rho Hybrid Insulated Bottom Women's;Rho Hybrid Insulated Bottom Women's;720;Clothing/Women;10;https://images.arcteryx.com/details/1350x1710/F25-X000008473-Rho-Hybrid-Insulated-Bottom-Nightscape-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008473-Rho-Hybrid-Insulated-Bottom-Nightscape-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-hybrid-insulated-bottom-8473;Red;Nylon
Rho Zip Neck Women's;Rho Zip Neck Women's;480;Clothing/Women;7;https://images.arcteryx.com/details/1350x1710/F25-X000010535-Rho-Zip-Neck-Arctic-Silk-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010535-Rho-Zip-Neck-Arctic-Silk-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-zip-neck-0535;Red;
Rho Zip Neck Print Women's;Rho Zip Neck Print Women's;560;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000007358-Rho-Zip-Neck-Print-Bliss-Grottoflage-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000007358-Rho-Zip-Neck-Print-Bliss-Grottoflage-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rho-zip-neck-print-7358;Red;
Rula T-Shirt SS Women's;Rula T-Shirt SS Women's;280;Clothing/Women;3;https://images.arcteryx.com/details/1350x1710/F25-X000010087-Rula-T-Shirt-SS-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010087-Rula-T-Shirt-SS-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rula-t-shirt-ss-0087;Black;Polyester
Rush Bib Pant Women's;Rush Bib Pant Women's;3000;Clothing/Women;1;https://images.arcteryx.com/details/1350x1710/F25-X000009857-Rush-Bib-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009857-Rush-Bib-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rush-bib-pant-9857;Black;GORE-TEX
Rush Jacket Women's;Rush Jacket Women's;3200;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000009856-Rush-Jacket-Olive-Moss-Bliss-Women-s.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009856-Rush-Jacket-Olive-Moss-Bliss-Women-s.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/rush-jacket-9856;;GORE-TEX
Satoro Merino Wool Bottom Women's;Satoro Merino Wool Bottom Women's;480;Clothing/Women;10;https://images.arcteryx.com/details/1350x1710/F24-X000009321-Satoro-Merino-Wool-Bottom-Black-Sapphire-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F24-X000009321-Satoro-Merino-Wool-Bottom-Black-Sapphire-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/satoro-merino-wool-bottom-9321;Black;Merino
Satoro Merino Wool Crew Neck LS Women's;Satoro Merino Wool Crew Neck LS Women's;480;Clothing/Women;8;https://images.arcteryx.com/details/1350x1710/F25-X000008474-Satoro-Merino-Wool-Crew-Neck-LS-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008474-Satoro-Merino-Wool-Crew-Neck-LS-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/satoro-merino-wool-crew-neck-ls-8474;Black;Merino
Satoro Merino Wool Hoody Women's;Satoro Merino Wool Hoody Women's;560;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/F24-X000009044-Satoro-Merino-Wool-Hoody-Tatsu-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F24-X000009044-Satoro-Merino-Wool-Hoody-Tatsu-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/satoro-merino-wool-hoody-9044;Red;Down
Satoro SL Merino Wool Bottom Women's;Satoro SL Merino Wool Bottom Women's;480;Clothing/Women;8;https://images.arcteryx.com/details/1350x1710/F24-X000009043-Satoro-SL-Merino-Wool-Bottom-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F24-X000009043-Satoro-SL-Merino-Wool-Bottom-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/satoro-sl-merino-wool-bottom-9043;Black;Nylon
Satoro SL Merino Wool Crew Neck LS Women's;Satoro SL Merino Wool Crew Neck LS Women's;480;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/F25-X000009046-Satoro-SL-Merino-Wool-Crew-Neck-LS-Dk-Aster-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009046-Satoro-SL-Merino-Wool-Crew-Neck-LS-Dk-Aster-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/satoro-sl-merino-wool-crew-neck-ls-9046;Red;Nylon
Satoro SL Merino Wool Crew Neck SS Women's;Satoro SL Merino Wool Crew Neck SS Women's;400;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000009045-Satoro-SL-Merino-Wool-Crew-Neck-SS-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009045-Satoro-SL-Merino-Wool-Crew-Neck-SS-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/satoro-sl-merino-wool-crew-neck-ss-9045;Black;Nylon
Saydi Hoody Women's;Saydi Hoody Women's;1800;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/F25-X000009848-Saydi-Hoody-Arctic-Silk-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009848-Saydi-Hoody-Arctic-Silk-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/saydi-hoody-9848;;GORE-TEX
Sentinel Bib Pant Women's;Sentinel Bib Pant Women's;2800;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/F25-X000009106-Sentinel-Bib-Pant-Forage-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009106-Sentinel-Bib-Pant-Forage-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sentinel-bib-pant-9106;Red;GORE-TEX
Sentinel Insulated Anorak Women's;Sentinel Insulated Anorak Women's;3400;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/F25-X000010540-Sentinel-Insulated-Anorak-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010540-Sentinel-Insulated-Anorak-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sentinel-insulated-anorak-0540;Black;GORE-TEX
Sentinel Insulated Jacket Women's;Sentinel Insulated Jacket Women's;3400;Clothing/Women;2;https://images.arcteryx.com/details/1350x1710/F25-X000010538-Sentinel-Insulated-Jacket-Black-Women-s.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010538-Sentinel-Insulated-Jacket-Black-Women-s.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sentinel-insulated-jacket-0538;Black;GORE-TEX
Sentinel Insulated Pant Women's;Sentinel Insulated Pant Women's;2600;Clothing/Women;1;https://images.arcteryx.com/details/1350x1710/F25-X000009107-Sentinel-Insulated-Pant-Glacial-Women-s.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009107-Sentinel-Insulated-Pant-Glacial-Women-s.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sentinel-insulated-pant-9107;Red;GORE-TEX
Sentinel Jacket Women's;Sentinel Jacket Women's;3000;Clothing/Women;2;https://images.arcteryx.com/details/1350x1710/F25-X000010539-Sentinel-Jacket-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010539-Sentinel-Jacket-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sentinel-jacket-0539;Black;GORE-TEX
Sentinel Jacket Print Women's;Sentinel Jacket Print Women's;3200;Clothing/Women;8;https://images.arcteryx.com/details/1350x1710/F25-X000009868-Sentinel-Jacket-Print-Bliss-Grottoflage-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009868-Sentinel-Jacket-Print-Bliss-Grottoflage-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sentinel-jacket-print-9868;Red;GORE-TEX
Sentinel Pant Women's;Sentinel Pant Women's;2400;Clothing/Women;3;https://images.arcteryx.com/details/1350x1710/F25-X000008896-Sentinel-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008896-Sentinel-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sentinel-pant-8896;Black;GORE-TEX
Sentinel Pant Print Women's;Sentinel Pant Print Women's;2600;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/F25-X000009869-Sentinel-Pant-Print-Bliss-Grottoflage-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009869-Sentinel-Pant-Print-Bliss-Grottoflage-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sentinel-pant-print-9869;Blue;GORE-TEX
Silene Crew Shirt SS Women's;Silene Crew Shirt SS Women's;360;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/S25-X000007692-Silene-Crew-Shirt-SS-Arctic-Silk-Heather-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000007692-Silene-Crew-Shirt-SS-Arctic-Silk-Heather-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/silene-crew-shirt-ss;Red;
Silene Tank Women's;Silene Tank Women's;320;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/S25-X000007688-Silene-Tank-Arctic-Silk-Heather-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000007688-Silene-Tank-Arctic-Silk-Heather-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/silene-tank;Red;
Ski Guide Bib Pant Women's;Ski Guide Bib Pant Women's;3400;Clothing/Women;2;https://images.arcteryx.com/details/1350x1710/F25-X000009232-Ski-Guide-Bib-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009232-Ski-Guide-Bib-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/ski-guide-bib-pant-9232;Black;GORE-TEX
Ski Guide Jacket Women's;Ski Guide Jacket Women's;4000;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000009168-Ski-Guide-Jacket-Viper-Yellow-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009168-Ski-Guide-Jacket-Viper-Yellow-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/ski-guide-jacket-9168;Red;GORE-TEX
Ski Guide Pant Women's;Ski Guide Pant Women's;3200;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000009231-Ski-Guide-Pant-W-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009231-Ski-Guide-Pant-W-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/ski-guide-pant-9231;Black;GORE-TEX
Solano Down Hoody Women's;Solano Down Hoody Women's;2400;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000009871-Solano-Down-Hoody-Nightscape-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009871-Solano-Down-Hoody-Nightscape-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/solano-down-hoody-9871;;GORE-TEX
Solano Hoody Women's;Solano Hoody Women's;1600;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000009652-Solano-Hoody-Black-Cloud-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009652-Solano-Hoody-Black-Cloud-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/solano-hoody-9652;Black;GORE-TEX
Solano Insulated Hoody Women's;Solano Insulated Hoody Women's;1800;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/F25-X000010542-Solano-Insulated-Hoody-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010542-Solano-Insulated-Hoody-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/solano-insulated-hoody-0542;Black;GORE-TEX
Solano Jacket Women's;Solano Jacket Women's;1400;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000009471-Solano-Jacket-Rune-Esoteric-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009471-Solano-Jacket-Rune-Esoteric-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/solano-jacket-9471;Red;GORE-TEX
Sonii MX Jacket Women's;Sonii MX Jacket Women's;1600;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/F25-X000010088-Sonii-MX-Jacket-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010088-Sonii-MX-Jacket-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/sonii-mx-jacket-0088;Black;
Soria Racerback Tank Women's;Soria Racerback Tank Women's;360;Clothing/Women;8;https://images.arcteryx.com/details/1350x1710/S25-X000009493-Soria-Racerback-Tank-Serene-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009493-Soria-Racerback-Tank-Serene-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/soria-racerback-tank-9493;;
